pull_time,club_name,active,console,club_id,division,ten_match_record,total_games,wins,losses,draws,goals_scored,goals_per_match,goals_conceded,goals_conceded_per_match,goal_difference,promotions,holds,relegations,best_season_div,best_season_points,region,stadium,total_rank_points,league_points,cup_points,div_1_titles,other_div_titles,total_trophies
2023-04-17 19:47:13,Bang Average FC,Yes,xboxone,1940614,1,WWWWWWWWWW,635,495,75,65,1712,2.7,474,0.75,1238,9,63,0,1,25,British Isles,Estadio Santiago Bernabéu,19045,19045,0,43,8,51
2023-04-17 19:47:13,FootieXI,Yes,xboxone,4339359,1,WWWWWWWWWD,625,509,58,58,1943,3.11,640,1.02,1303,9,62,0,1,25,British Isles,Old Trafford,20309,20309,0,51,9,60
2023-04-17 19:47:13,NO TRUENES,Yes,xboxone,3705104,1,WWWWWWWWLD,572,474,59,39,1863,3.26,593,1.04,1270,9,57,0,1,25,Central America,ESTADIO DE TRONACION,19169,19169,0,49,9,58
2023-04-17 19:47:13,rock club,Yes,xboxone,542709,2,WWLLLLLLLD,1553,1098,204,251,4391,2.83,1774,1.14,2617,13,152,5,1,25,British Isles,Johan Cruijff ArenA,42012,42012,0,94,5,99
2023-04-17 19:47:13,XVC AC MILAN,Yes,xboxone,10205899,1,WWWWWWWWLD,328,270,21,37,1065,3.25,324,0.99,741,9,29,0,1,25,British Isles,Old Trafford,9773,9773,0,21,9,30
2023-04-17 19:47:13,Caribbean Utd,Yes,xboxone,3488479,1,WWWWWWWWLD,411,266,67,78,889,2.16,483,1.18,406,11,34,2,1,25,East Coast US,Johan Cruijff ArenA,9288,9288,0,14,5,19
2023-04-17 19:47:13,WE DONT STOP XI,Yes,xboxone,5580259,1,WWWWWWWLLD,243,219,15,9,765,3.15,149,0.61,616,9,22,0,1,25,British Isles,Loftus Road,8280,8280,0,19,9,28
2023-04-17 19:47:13,Persian United,Yes,xboxone,3217054,1,WWWWWWWWLL,665,446,95,124,1840,2.77,938,1.41,902,13,58,4,1,25,British Isles,El Alcoraz,16146,16146,0,30,8,38
2023-04-17 19:47:13,La Masia,Yes,xboxone,5744439,1,WWWWWWLDDD,282,192,30,60,734,2.6,339,1.2,395,10,21,1,1,25,British Isles,BC Place,6186,6186,0,8,9,17
2023-04-17 19:47:13,Can I Stay FC,Yes,xboxone,506409,1,WWWWWWWWWL,764,581,89,94,2523,3.3,1125,1.47,1398,9,77,0,1,25,British Isles,Loftus Road,23144,23144,0,54,9,63
2023-04-17 19:47:13,Aouar Akbar,Yes,xboxone,12894,1,WWWWWWWWWW,769,452,128,189,2033,2.64,1344,1.75,689,16,62,7,1,25,British Isles,Estadio Santiago Bernabéu,14683,14683,0,16,10,26
2023-04-17 19:47:13,CF Peques de AZ,Yes,xboxone,7976594,1,WWWWWWWWLD,614,404,87,123,1865,3.04,943,1.54,922,12,52,3,1,25,Central America,Estádío Péqueño,14512,14512,0,25,11,36
2023-04-17 19:47:13,Quaresma Ball,Yes,xboxone,8881854,2,WWWWWLLLLD,877,614,123,140,2635,3.0,1358,1.55,1277,11,83,3,1,25,British Isles,Estadio de la Cerámica,22727,22727,0,46,9,55
2023-04-17 19:47:13,Jackie Chang CF,Yes,xboxone,341689,1,WWWWWWWWWL,1104,716,172,216,2871,2.6,1523,1.38,1348,15,99,6,1,25,British Isles,Johan Cruijff ArenA,25263,25263,0,46,10,56
2023-04-17 19:47:13,Jénnä0rtégäBOYS,Yes,xboxone,13276074,1,WWWWWWWWLL,409,234,51,124,1113,2.72,735,1.8,378,16,24,7,1,25,Southern Europe,Estadio Santiago Bernabéu,6451,6451,0,4,10,14
2023-04-17 19:47:13,PEPITO CROKETTE,Yes,xboxone,55349,1,WWWWWWWWWL,391,287,48,56,1203,3.08,539,1.38,664,10,32,1,1,25,Southern Europe,Ivy Lane,10313,10313,0,21,8,29
2023-04-17 19:47:13,simplegiveandgo,Yes,xboxone,7672624,1,WWWWWWWLLD,227,166,28,33,626,2.76,242,1.07,384,9,17,0,1,25,British Isles,Waldstadion,5507,5507,0,8,8,16
2023-04-17 19:47:13,Steel City FC,Yes,xboxone,13998879,1,WWWWWWLLDD,471,285,70,116,1278,2.71,766,1.63,512,12,38,3,1,25,East Coast US,Steel Arena,9043,9043,0,10,6,16
2023-04-17 19:47:13,BRAZIL SKILL,Yes,xboxone,11171349,1,WWWWWWWWWL,836,544,110,182,2215,2.65,1134,1.36,1081,15,73,6,1,25,British Isles,San Siro,17993,17993,0,24,11,35
2023-04-17 19:47:13,KingsOfTheNorth,Yes,xboxone,301109,1,WWWWLLLLLD,409,262,76,71,1069,2.61,495,1.21,574,9,37,0,1,25,Central America,Cívitas METROPOLITANO,9582,9582,0,13,9,22
2023-04-17 19:47:13,MARIOS ACADEMY,Yes,xboxone,738199,1,WWWWWWWWLD,949,633,148,168,2350,2.48,1162,1.22,1188,15,85,6,1,25,British Isles,Tottenham Hotspur Stadium,22924,22924,0,42,12,54
2023-04-17 19:47:13,Y0RKSHIRE TEA,Yes,xboxone,1482784,1,WWWWWWWLDD,669,444,94,131,2107,3.15,1167,1.74,940,12,58,3,1,25,British Isles,Heinz von Heiden-Arena,15579,15579,0,28,8,36
2023-04-17 19:47:13,Pub Subs,Yes,xboxone,5845819,1,WWWWWWWWWW,690,442,105,143,1814,2.63,1026,1.49,788,15,57,6,1,25,Central America,El Alcoraz,15132,15132,0,23,11,34
2023-04-17 19:47:13,upper 9O,Yes,xboxone,6693429,1,WWWWWWLDDD,823,503,128,192,1980,2.41,1136,1.38,844,17,66,8,1,25,East Coast US,JUST 90s & DUBzz,16560,16560,0,25,10,35
2023-04-17 19:47:13,NextMatch,Yes,xboxone,3470799,1,WWWWWWWWWL,361,267,44,50,1170,3.24,534,1.48,636,10,30,1,1,25,Central America,Al Jayeed Stadium,9663,9663,0,19,9,28
2023-04-17 19:47:13,Cachones FC,Yes,xboxone,1898514,1,WWWWWWWLLD,452,304,63,85,1477,3.27,799,1.77,678,11,38,2,1,25,East Coast US,Cachones Fc,10699,10699,0,18,9,27
2023-04-17 19:47:13,FaqArnoldsMom,Yes,xboxone,10727274,1,WWWWWWWWWW,350,322,11,17,1774,5.07,473,1.35,1301,9,34,0,1,25,Eastern Europe,Estadio LDA Ricardo E. Bochini,12650,12650,0,33,9,42
2023-04-17 19:47:13,TheBenchWarmers,Yes,xboxone,670624,1,WWWWWWWLLD,562,376,74,112,1899,3.38,1103,1.96,796,11,50,2,1,25,Central America,Arena del Centenario,13051,13051,0,21,8,29
2023-04-17 19:47:13,Ben and friends,Yes,xboxone,410954,1,WWWWWWLDDD,500,314,71,115,1308,2.62,803,1.61,505,14,36,5,1,25,British Isles,El Alcoraz,10335,10335,0,15,13,28
2023-04-17 19:47:13,Twizzy Rich,Yes,xboxone,104214,1,WWWWWWLDDD,983,481,178,324,2023,2.06,1721,1.75,302,27,60,18,1,25,East Coast US,Pacesetter Park,13519,13519,0,10,13,23
2023-04-17 19:47:13,BbuttinSC,Yes,xboxone,3860439,1,WWWWWWLLLD,737,518,98,121,2266,3.07,1242,1.69,1024,11,70,2,1,25,East Coast US,Stadio Classico,18831,18831,0,34,10,44
2023-04-17 19:47:13,eFatigued,Yes,xboxone,11724239,1,WWWWWWWWWW,211,211,0,0,820,3.89,80,0.38,740,9,19,0,1,24,British Isles,Stadium of Light,7809,7809,0,19,9,28
2023-04-17 19:47:13,Fifa Is Ruined,Yes,xboxone,850104,1,WWWWLLLDDD,1113,822,135,156,3663,3.29,1677,1.51,1986,10,111,1,1,25,British Isles,San Siro,31748,31748,0,71,8,79
2023-04-17 19:47:13,Lä §èçtä,Yes,xboxone,1023494,1,WWWWWWWLDD,439,253,81,105,1248,2.84,848,1.93,400,13,31,4,1,25,Central America,Johan Cruijff ArenA,8109,8109,0,8,12,20
2023-04-17 19:47:13,PEFFY united,Yes,xboxone,1893359,1,WWWWWLLLDD,502,285,75,142,1257,2.5,837,1.67,420,13,38,4,1,25,East Coast US,Municipal de Butarque,8808,8808,0,9,9,18
2023-04-17 19:47:13,Botty Bonkers,Yes,xboxone,2725464,1,WWWWWWLLDD,386,293,42,51,1446,3.75,671,1.74,775,9,35,0,1,25,British Isles,Estadio Santiago Bernabéu,10815,10815,0,22,9,31
2023-04-17 19:47:13,Hotdog Water,Yes,xboxone,839089,1,WWWWWWWLLD,550,347,86,117,1577,2.87,952,1.73,625,13,45,4,1,25,East Coast US,Mercedes-Benz Stadium,11216,11216,0,12,13,25
2023-04-17 19:47:13,The old goats,Yes,xboxone,5874864,2,WWWWLLLLLL,554,353,89,112,1345,2.43,690,1.25,655,11,49,3,1,25,British Isles,the goats arena,12154,12154,0,16,10,26
2023-04-17 19:47:13,Monopoly Money,Yes,xboxone,495489,1,WWWWWWWLLD,955,573,145,237,3016,3.16,1939,2.03,1077,17,80,8,1,25,West Coast US,San Siro,19151,19151,0,25,12,37
2023-04-17 19:47:13,Xg JAME,Yes,xboxone,1706909,1,WWWWWWLLDD,504,322,64,118,1450,2.88,870,1.73,580,12,42,3,1,25,British Isles,Estadio San Mamés,10931,10931,0,15,9,24
2023-04-17 19:47:13,Cookham United,Yes,xboxone,70644,2,WWWLLLLLDD,534,299,87,148,1475,2.76,1043,1.95,432,13,40,5,1,25,British Isles,Elland Road,9335,9335,0,9,8,17
2023-04-17 19:47:13,Bin Dippers CF,Yes,xboxone,217759,1,WWWWWWLLDD,579,334,79,166,1433,2.47,999,1.73,434,18,38,9,1,25,British Isles,Autism Park,9714,9714,0,8,14,22
2023-04-17 19:47:13,Sleestak FC,Yes,xboxone,6860024,1,WWWWWWWLLD,344,238,46,60,858,2.49,415,1.21,443,10,28,1,1,25,East Coast US,San Siro,7763,7763,0,10,9,19
2023-04-17 19:47:13,SC FC,Yes,xboxone,21284,1,WWWWWWLLLL,306,189,44,73,833,2.72,525,1.72,308,14,16,5,1,25,British Isles,Mercedes-Benz Stadium,5668,5668,0,7,10,17
2023-04-17 19:47:13,XVC BURNLEY FC,Yes,xboxone,14170164,1,WWWWWLLDDD,218,165,26,27,732,3.36,236,1.08,496,9,18,0,1,25,British Isles,St. James' Park,5700,5700,0,8,9,17
2023-04-17 19:47:13,AlbDeGenerking2,Yes,xboxone,4512244,1,WWWWWWWLDD,527,329,78,120,1445,2.74,893,1.69,552,15,38,6,1,25,East Coast US,El Alcoraz,10947,10947,0,17,11,28
2023-04-17 19:47:13,Traga Lecce,Yes,xboxone,1040204,1,WWWWWWLLLD,665,345,104,216,1708,2.57,1380,2.08,328,19,45,10,1,24,East Coast US,Estadio de tu Madre,9571,9571,0,3,12,15
2023-04-17 19:47:13,Babo FC,Yes,xboxone,7840229,1,WWWWWWWLLD,363,288,39,36,1423,3.92,610,1.68,813,9,34,0,1,25,Eastern Europe,Old Trafford,10570,10570,0,21,9,30
2023-04-17 19:47:13,OG silky,Yes,xboxone,4359434,1,WWWWWLLLDD,698,471,97,130,2197,3.15,1152,1.65,1045,11,65,2,1,25,East Coast US,Estadio Santiago Bernabéu,16718,16718,0,26,11,37
2023-04-17 19:47:13,PATTERN UR GYAL,Yes,xboxone,3679179,1,WWWWWLLLDD,578,335,89,154,1514,2.62,951,1.65,563,17,39,8,1,25,British Isles,PATTERN GANG,10747,10747,0,15,11,26
2023-04-17 19:47:13,Hog Destroyers,Yes,xboxone,34139,1,WWWWWWWLLD,460,246,75,139,1296,2.82,1020,2.22,276,18,23,9,1,25,British Isles,Cívitas METROPOLITANO,6713,6713,0,6,11,17
2023-04-17 19:47:13,AE ROBRU,Yes,xboxone,2510504,1,WWWWWWLDDD,814,443,118,253,1945,2.39,1527,1.88,418,20,58,11,1,25,South America,Mercedes-Benz Stadium,13151,13151,0,14,9,23
2023-04-17 19:47:13,Pop City,Yes,xboxone,55099,1,WWWWWWLLLL,351,201,62,88,907,2.58,628,1.79,279,10,27,1,1,25,British Isles,Municipal de Ipurua,6656,6656,0,7,5,12
2023-04-17 19:47:13,Umbrella Corp,Yes,xboxone,12491104,1,WWWWWWWWWD,333,306,15,12,1287,3.86,257,0.77,1030,9,32,0,1,25,Central America,Estadio Santiago Bernabéu,11997,11997,0,31,9,40
2023-04-17 19:47:13,Midnight Crew,Yes,xboxone,6804359,1,WWWWWWWWLL,488,330,53,105,1557,3.19,876,1.8,681,10,43,1,1,25,East Coast US,Estadio Santiago Bernabéu,11232,11232,0,16,10,26
2023-04-17 19:47:13,Oui H8 Bennduhs,Yes,xboxone,1550294,1,WWWWWWWWWL,553,354,78,121,1648,2.98,1012,1.83,636,12,46,3,1,25,British Isles,Estadio Santiago Bernabéu,11878,11878,0,18,6,24
2023-04-17 19:47:13,Muller Reus FC,Yes,xboxone,15119,1,WWWWWWWWWW,923,647,107,169,3235,3.5,1694,1.84,1541,12,88,3,1,25,British Isles,FB11's Playground,23719,23719,0,46,8,54
2023-04-17 19:47:13,Luv is Rage,Yes,xboxone,15894408,1,WWWWWWWWDD,154,127,11,16,496,3.22,187,1.21,309,9,11,0,1,25,East Coast US,Waldstadion,4310,4310,0,7,8,15
2023-04-17 19:47:13,youth squad,Yes,xboxone,697984,1,WWWWWLDDDD,566,304,100,162,1675,2.96,1245,2.2,430,16,39,7,1,24,East Coast US,Old Trafford,8908,8908,0,5,12,17
2023-04-17 19:47:13,Malokas E S,Yes,xboxone,5440704,1,WWWWWWWWWW,486,256,89,141,1030,2.12,734,1.51,296,16,30,7,1,25,South America,CT Malokas,7257,7257,0,5,9,14
2023-04-17 19:47:13,BOOM BOOM,Yes,xboxone,386959,1,WWWWWWWWLL,514,365,54,95,1741,3.39,940,1.83,801,11,45,2,1,25,British Isles,Old Trafford,13143,13143,0,26,7,33
